userID,group,method,verified
mpr_2fNPC7825tQRnBrWsR1mxTjp2Gf,C,Whatsapp,1
mpr_2fNS9JEAeXW3d2uvkEXpEavSbn4,A,Sms,1
mpr_2fNT4mDV0VMJi5YdxLqecFii7Bq,C,Sms,1
mpr_2fNU1dMxldBZQ9XR4jrnS7YeMlJ,C,Whatsapp,1
mpr_2fNWQRMlD8Ssf4mgc9yDXsrpuRr,A,Sms,1
mpr_2fNW4Ai2zJ7aUAYWTEuRL4jf4Ye,C,Whatsapp,1
mpr_2fNXfeF47GWfZ3AaPd6LWXC4zvz,B,Whatsapp,1
mpr_2fNXYSbvJFNHmJjd1RdVMbBM0IO,C,Whatsapp,1
mpr_2fNZy0v7KpKhrKqpQtGUCWo4nal,C,Sms,1
mpr_2fNbj8GGL70I3WHP8kIZ8RM02tZ,B,Sms,1
mpr_2fNccLbEeqbEEZWIuPOpTYquSl8,B,Sms,1
mpr_2fNcN6JSoYJ4ZGh8mFto7th10K4,A,Sms,0
mpr_2fNcnzfBPMcoMT0KAxs6raRpyvY,C,Sms,1
mpr_2fNckPmM7Di6MkKtUrltW9HlRTw,B,Sms,1
mpr_2fNcLhFNLu4dxdl4G1tYWzhQ4EJ,A,Sms,1
mpr_2fNcvBZouPXf3cjNBtg2YnUZNlC,C,Sms,1
mpr_2fJcpnjxe0WAjLfoRw5wNsqBqra,B,Sms,1
mpr_2fNewQiv4ypur8aKVt6Yzgv7Dcb,B,Sms,1
mpr_2fNfqV7J1JHy0wBKGbsxfFL6rEN,B,Sms,1
mpr_2fNhFooqkOPpHdoZYfn1qTK6A9z,A,Sms,0
mpr_2fNhSEWJ5euduk0rHz08LBkxeYb,B,Sms,1
mpr_2fNhYMKa9dgOShLYx3lQ46riuSj,B,Sms,1
mpr_2fNedb4G89SsRBbQx43rrQPDYKG,B,Sms,1
mpr_2fNhhvXYVT4r6eZXuN6ppRnN5AE,C,Whatsapp,1
mpr_2fNTm4hSY4LRrMhed1OoyUxtlOt,B,Sms,1
mpr_2fNiht8scnu5f63ZxBpul7tmLPs,C,Sms,0
mpr_2fNj2auC1BCL3pOAza4HPhxImqV,B,Sms,1
mpr_2fNjShmgyuNEy3xR0MhCl4tRPXB,C,Sms,1
mpr_2fNk5s8Bdf075EOXwhn0bqah4UG,C,Sms,1
mpr_2fN8OgEN9yhmxzT2OJssDxQ7WHO,B,Sms,1
mpr_2fNkj90xmEAL4YipdvAMPz1rSOM,A,Sms,1
mpr_2fNnHy9BHKCQl7E1uak3hEdUwpG,A,Sms,1
mpr_2fNeUQigdhpN9wm48qNsmXwggdE,A,Sms,1
mpr_2fNmoG0hmFM3CWCvmgRlqyVuruy,B,Sms,1
mpr_2fNp2tyYYBPIaK0B80IwSuMVuJM,A,Sms,1
mpr_2fNoxvE7gNoIkFwg4R3DSbNSPGF,C,Whatsapp,1
mpr_2fNpJTPnXDBxCJF6BIYnpouJLRZ,B,Sms,1
mpr_2fNqD7MUQxNYDCCYJpMnlNN8tPq,C,Whatsapp,1
mpr_2fNt5udKYY92mzJ6cH7jtKfED92,B,Sms,1
mpr_2fNtrRLYt3aKBwX6dF44l0sGng4,B,Sms,1
mpr_2fNtpgEeBAd6j2cAYgIdMK1VZH8,B,Sms,1
mpr_2fNtmlsBbj82mh7MStcpGdsGlUd,C,Whatsapp,0
mpr_2fNvFDQwMOeGCw94kmaHVCW5zLS,B,Sms,1
mpr_2fNvn4DFEL473Juop2oHA1ljiKn,B,Sms,1
mpr_2fNvNVuyKvOIIK2EmnfsAMvtyWj,C,Whatsapp,1
mpr_2fNy3KcCa4Wk9KsQ6OUlpBQ9rij,A,Sms,1
mpr_2fO1kpVAjmEnvYsredIVZmAU9xQ,C,Whatsapp,1
mpr_2fO2TwuSj86g2qeCp8zZUaG6IOO,B,Sms,1
mpr_2fO4Gp2njRAIOtffYzW5RgJEXYB,C,Whatsapp,1
mpr_2fO4pxsJpOLFOxJhlXm5ZTeLItK,B,Sms,1
mpr_2fO5yCeL3KhJ411g13dPMrSvXlo,C,Sms,1
mpr_2fO7YdjpE5KjOlOpwzgTg2qyYbN,C,Whatsapp,1
mpr_2fO7tT56kmKulCyjtQGOVduY1vX,B,Sms,1
mpr_2fO7pdrKq04jzYGWnNY69rbJa2J,B,Sms,1
mpr_2fO9NKe7VjtBaZgJeafXOmNPwTh,C,Whatsapp,1
mpr_2fODpsjkTJZLpi9em0D7OLAAYzV,A,Sms,1
mpr_2fOGvUY8bbycG1s2hwSq7s07UmP,B,Sms,1
mpr_2fOHXNide5ju2EhodGnUvO6Sq5r,B,Sms,0
mpr_2fOHVhYpYfn53TBA4ebZMT4pALL,A,Sms,0
mpr_2fOIQ00u62degYRayNw4JCECRZq,B,Sms,1
mpr_2fLirhhIKR714DwbTC8a0SttyaY,B,Sms,1
mpr_2fON2G4WSHcucwtTA4BG4omfhj8,C,Whatsapp,1
mpr_2fOOgN2HTojWhvTpFLOs7fDrq9g,B,Sms,1
mpr_2fOOQMzfQ3C8v8fJCbf8wC69ICy,C,Whatsapp,1
mpr_2fOQEluK0Qy6X3EbDu7aVtfMm1j,B,Sms,1
mpr_2fOPrlXHeiXo63FnWxs0algVPul,C,Whatsapp,1
mpr_2fOULCGg0e9Mxcv1YMDwKycmThA,A,Sms,1
mpr_2fOUv9pYtxU5h6bKAyVviTy0gtI,A,Sms,1
mpr_2fOUuBG7yj21VbtAmIlKL9vYm8b,A,Sms,1
mpr_2fOVZ2RcRadODjMkB0BNo95qHIb,C,Whatsapp,1
mpr_2fOafPcqOQT6ctVdtRsVw5aBSo9,A,Sms,1
mpr_2fOh1XYPKP3nBJrLy3BTKeZFynV,C,Whatsapp,0
mpr_2fOlZVMepscsXVNsSchueWp7zqh,B,Whatsapp,1
mpr_2fOmuwHSLqYddoAA6MP8RjNYZt7,C,Whatsapp,1
mpr_2fOnMv89Du660WPtHY4usCPqLc7,A,Sms,1
mpr_2fOoQkvgROMo25AyJTnl0CBrbSz,C,Whatsapp,1
mpr_2fOo5jQxnUyGuUPMshoLHm3Qgrh,A,Sms,1
mpr_2fKN2iSP5umcj9djCWBHRHQWtXW,A,Sms,1
mpr_2fKOu2wLkucI0KbAJ6gT2ujCeOn,B,Whatsapp,1
mpr_2fKPD6Zxtz4Wa4YZR17zoBuSD3Z,C,Whatsapp,1
mpr_2fKPmphddJTRsGsYZVVSX3WbPeJ,A,Sms,1
mpr_2fKQCpkPShqDopAJwWTaI7fmDO0,C,Sms,1
mpr_2fKPs7TwqQCUH6kRISien0FEGUl,A,Sms,1
mpr_2fKV2UgU3hPUH1hQ6dG5YIoUEgC,A,Sms,1
mpr_2fKWt2ZlKGUEvGFvg7Ys9NBJ6pA,C,Whatsapp,1
mpr_2fKXtPKUZPNF5bvtuUmgE8t9aF8,C,Whatsapp,1
mpr_2fKYWr2ybbvqohhcNRyzqttUKuH,B,Whatsapp,1
mpr_2fKZMftByR29alMtWIEPQXoSA9w,A,Sms,1
mpr_2fJYCfOztP79jrrZmb1nWo5aPCx,C,Whatsapp,1
mpr_2fKZm0zCxFJ2czDKS7xktAJX65I,A,Sms,1
mpr_2fKaeOSHrbcIpkjwNtUzN2vHmYs,A,Sms,1
mpr_2fKatIAK3A46NBiLDk6kKiGs4qu,C,Whatsapp,1
mpr_2fKbI95zvOa7smV6qQ68XhN4pIk,C,Sms,1
mpr_2fKchtje4IenWlzCFvHRDDue7VA,A,Sms,1
mpr_2fKcB62xhhW5FBsDHgbKINntp09,A,Sms,1
mpr_2fNiUgo7V0ETcOJK8IJwNrIaWL8,B,Sms,1
mpr_2fNk7jHzK8iNp5UsHeRitxHxuBZ,A,Sms,1
mpr_2fNkM4GEpdc81yUIzXVFSxYPvO4,B,Sms,1
mpr_2fNkguF7BTDMUfRLJZYMLR56XvX,C,Whatsapp,1
mpr_2fNmWkKouP9kvnTOxeKvv4XXUSC,A,Sms,0
mpr_2fNmx2NsL8mqM6LuN1HZoJtHblP,A,Sms,1
mpr_2fNnCURT0dMGTsTQaycQmvMPFeo,A,Sms,1
mpr_2fNnjZK4w0YSiSzPhLBLLx5Knu4,B,Sms,1
mpr_2fNnAuL56ASxxYJ6W2EDBySJ5nG,B,Sms,1
mpr_2fNouEDt5bn7Z0bN0t8TdAglG1E,A,Sms,1
mpr_2fNpFpXx1lXa0PPySBb9z6vKaBA,A,Sms,1
mpr_2fNpxPbB83aiuzhvN4uBaMY6NqN,A,Sms,0
mpr_2fNpZap85dCrgrKYJwVIU8KANgb,B,Sms,1
mpr_2fNqSMhmCC5qH7Wd2IV5AAUai4V,C,Whatsapp,1
mpr_2fNsWuRsqtYTffjRWTSxPyvsQo7,A,Sms,0
mpr_2fNuk8DC9IVWCtOYQPfoxh7QVJ3,C,Sms,1
mpr_2fNu79jxrhPBlTtd6oXkZNQsqYG,C,Sms,1
mpr_2fNwxw2q1mWDCVFM3yI17dBdmAo,A,Sms,1
mpr_2fNxzCK9csPXorFPc8dJ0XYnqO4,C,Sms,1
mpr_2fNyVCdFmuYJam913gN6h7QyMQW,B,Sms,1
mpr_2fNyQ1uNlRcO3xKL1cDKEq09eXW,A,Sms,0
mpr_2fNzSetfQmRx39NPGszPZonjBxw,A,Sms,1
mpr_2fO6G0TzYQmMzbJnsA7EuSsROGf,C,Sms,1
mpr_2fO9HLSrsSEhbBhiJnDeM5NTIig,A,Sms,1
mpr_2fOAEtUAOxevMkuNMWIFGvcwOoB,C,Whatsapp,1
mpr_2fOAdLXLmML6gQzLqKXbwtDie0x,C,Whatsapp,1
mpr_2fOC4c5OO3XpCmVbU6XNkrVWjQw,B,Sms,1
mpr_2fOCvJVZTFQB9YKraCgJIZO1JwP,B,Sms,1
mpr_2fOERJsP9Fwgmbvlb6CXGdf5IPt,C,Whatsapp,0
mpr_2fOFUQd4NkiG3apG2rPniPGowlU,B,Sms,1
mpr_2fOH24C3JZJbGm6vx3N0nonOYlQ,C,Sms,1
mpr_2fOJbIM0HS9fCOB6t88jVtYgbK6,B,Sms,1
mpr_2fJE1AK2DEahpuBMz3sTXjmunlc,C,Whatsapp,1
mpr_2fOMC7BMhV2fNR2V4mzXNfrJV40,C,Whatsapp,1
mpr_2fOMyQeBegzWS5hVH4PHNOAFzQg,C,Sms,1
mpr_2fOOxFC286xXZufaa3MLzc9yXSw,C,Sms,1
mpr_2fOPJASJas6GCU3yq8LwwKUZSV4,A,Sms,1
mpr_2fOWVOJxvayauKuOXKH5df7aNWc,A,Sms,1
mpr_2fOX4ZeOop1OCFbgLXrGV4ZXimI,C,Whatsapp,1
mpr_2fOYNWJxHQuufWfL2xwMA4fCiVz,A,Sms,0
mpr_2fHf6RE1q7wkfkcUX9b0zTBHNiN,B,Sms,1
mpr_2fObFHM5KDpJeBFDMly5iCK0V6p,A,Sms,1
mpr_2fOc1JdJhaMByVitlDMbNoWB537,C,Whatsapp,1
mpr_2fOf4DJghsnHs3qtgh5j1ud4bRE,A,Sms,1
mpr_2fOhXxWcxnF98Tfl5JP8LswRDbC,B,Sms,1
mpr_2fOlvwBvITFPGYW5ctG1gMML0mz,C,Sms,1
mpr_2fOnbIkR6tblkCZ95MdqlaoQyzG,B,Sms,1
mpr_2fOpG0nX0tEqcaTBbQrB1IaUHSD,B,Sms,1
mpr_2fOpVvOvZ4rVft7uOtk3jHcQETc,C,Sms,1
mpr_2fOpwPz44vLyrDlHhbpj6kHXVZM,A,Sms,1
mpr_2fOv3gHaFIJJWL4qqTg0BJLOcVl,B,Whatsapp,1
mpr_2fOy92P7mo98nj7fbzbV61imabA,A,Sms,0
mpr_2fP0HWdgGmATU0Zu39I6WcqBmlE,B,Sms,1
mpr_2fP1KTwbefhLVOs6LZeANe0xN7A,B,Whatsapp,1
mpr_2fP1Sg2pfgcRGg2shOZc4ipRl1h,C,Sms,1
mpr_2fP1oiWfiDNz4yXRifhYpcd6Ku6,A,Sms,1
mpr_2fP2VDvbz4JbZu9ahtkPaacgJNn,A,Sms,1
mpr_2fP1qI6NUaifGv2sJTK0ZI45mE6,A,Sms,1
mpr_2fP4c3emIxyUEBVmvPCrzJf05k7,B,Whatsapp,1
mpr_2fP68l2IZone4nl0FcDp4bobgvA,B,Sms,1
mpr_2fP6qqxOhvkMoIQvHL4BFxqcVQt,C,Sms,0
mpr_2fP81lMpNRLfitFE6qsrniylfvs,C,Sms,1
mpr_2fP8speDUsmd7zlgof7zUir3y6s,A,Sms,1
mpr_2fP9JbkUoB0LaWONuLFAwLfZJGm,C,Whatsapp,1
mpr_2fPBvoPqjxUXGxAjMClwJ3E69kE,C,Whatsapp,1
mpr_2fPDjseSDAJeA5ZV8G0zwm4mCA7,A,Sms,0
mpr_2fPFBWN9fuPQtctFsmzFVMbH9zV,B,Sms,1
mpr_2fPIn5mE90ZrR2LN3i4DnJwyztr,C,Whatsapp,1
mpr_2fE3JLaotngY6HI1jDG3FqTlLw9,A,Sms,1
mpr_2fE5kRsBS2RPf9IeASKX4aaPj9K,A,Sms,1
mpr_2fE78QKPT6adJmEF8bapbwi1NME,C,Whatsapp,1
mpr_2fE9COddcXIZVVrGjqsQdehpgpX,C,Whatsapp,1
mpr_2fE8xzxDFdvfONvtIHlB9kIEVP2,A,Sms,1
mpr_2fE9QVCrI0IfQhpr8J3Laib9XYC,B,Whatsapp,1
mpr_2fEGfvS6GT79ZfmqcQm7I4k6NuU,A,Sms,1
mpr_2fEHA9OPYVJ1zNGqWEN9VHg4U7D,A,Sms,1
mpr_2fEKM5ntbgrTXZlvSIJzliV7GSy,B,Sms,1
mpr_2fELBJkSkWIrXpzbGePj1g6NfU5,A,Sms,0
mpr_2fELMjA22iiKT1p2tWtlaThKo7k,C,Sms,1
mpr_2fEN4LmwZqcxwFYMC12r7DQtJ3D,A,Sms,1
mpr_2fENF6dGfa3ds8M9AP396DMZuvV,B,Sms,1
mpr_2fENTNvDZZdXR9j7aEyFnck4N2E,C,Sms,1
mpr_2fEMEykEO8iCqQDFPQsEedI6Zrl,A,Sms,1
mpr_2fENsxORAV9oe09lgwUnVvs8ZdE,B,Sms,1
mpr_2fENZKPnkyJGxLq9WEVqaLpDc1n,B,Sms,1
mpr_2fEPiekpmJFuo8V7hQ8AtCSpirp,A,Sms,1
mpr_2fEPipb0lGT04TuyOPbhfjXdX3R,B,Sms,1
mpr_2fEQK6Jd25xsDqXstVRtvWHfqAE,B,Sms,1
mpr_2fET8xsEOoodJhFRsgYFmRDOgfM,A,Sms,1
mpr_2fETXPCgRTrHWv1M2syzELE6Dg6,A,Sms,1
mpr_2fES5on37jHrTG44lT7nhOWaNCJ,A,Sms,1
mpr_2fKhWLYLSKDk82FhNhWNDpixPCi,B,Sms,1
mpr_2fKjzCCKihdN7hSuo7g59f5O4mW,A,Sms,1
mpr_2fKkBpwZPmfY4rL2VtFxUWbVFrV,A,Sms,1
mpr_2fKl1xwSHzdJIcI2SwgdIkAJ3kA,A,Sms,1
mpr_2fKlITWEa2sDcRJEYh7kRbPAOjG,A,Sms,1
mpr_2fKlGPCEoavGWxGCRdMUWfXPr1f,C,Whatsapp,0
mpr_2fKm42NBa1RtkyvYIkzBx0JkZIx,B,Sms,1
mpr_2fKmaxGFrm0QqqZjagTR7YDdyRl,A,Sms,0
mpr_2fKmehW77UxKOECYUuEHMKJwLDm,B,Sms,1
mpr_2fKm3xMqVymdM8LlTgc83Jf7Dth,A,Sms,1
mpr_2fKoYRIxt9sGBqpPT70XP7delfm,A,Sms,1
mpr_2fKonr8tjzwKJGcMOecqOp2eJBS,A,Sms,1
mpr_2fKqkmBQeuZnyKJTBx9zKQpukdW,A,Sms,1
mpr_2fKrQL7v1r4S3etAMIaxS5WwMQ1,B,Sms,1
mpr_2fKwciWo7fxbalMEeiFxJPcJhdS,C,Sms,1
mpr_2fKxVnMTYkI5fJ2bseOy2XdBm1q,B,Sms,1
mpr_2fKwu7JqQeZTAk0HfqEcNM7g8ur,A,Sms,1
mpr_2fKzaUjZk3GLXyJczTCvjvksTst,C,Whatsapp,1
mpr_2fHyZNl8bxfN7Uk6vB69t5GopRC,A,Sms,1
mpr_2fHySrdc6qz3yc5008wOb1JiZML,A,Sms,1
mpr_2fHzZ1mTqrzuniJAiKYPpnS1jMv,C,Whatsapp,1
mpr_2fHzflN1fNh6vTEJTMNdc8eHK7z,A,Sms,1
mpr_2fI0NuTXVm0QxJuTjxooy54jhKV,A,Sms,1
mpr_2fI0LFzqJylvuUW1rVBHgD6Mtbo,A,Sms,1
mpr_2fI1Sib7jIPtUzGrrXERZeRNblO,B,Sms,1
mpr_2fI201dHk9YQjsVIDWsyTwhwIjE,A,Sms,1
mpr_2fI2ABNqm6kGhl5VbIJ8uKFglk8,A,Sms,1
mpr_2fI2OkbVutKRhvw8S1UYZFniZDz,C,Sms,1
mpr_2fI3AwuSjG4IuqhQ2X9bZiL3f6H,B,Sms,1
mpr_2fI3zFe5rfRMhJcoc7KJ1KtvSlI,C,Whatsapp,1
mpr_2fI5QfubrhGf0Q2beIjM5TQaJZI,A,Sms,1
mpr_2fI5BZ2PwqXCkHCtM7qAA3S4KzJ,C,Whatsapp,1
mpr_2fI7PFWEp61Ox8iK7xyLvm0jLxT,B,Sms,1
mpr_2fI7RM0oDCqmGanirJ0aORz5R4b,B,Sms,1
mpr_2fI8nExLWIXdEd3Mo5MSm8uQIzQ,A,Sms,0
mpr_2fI9cmdlYgxVtPe57qh4l6LyWg5,C,Whatsapp,0
mpr_2fIERvSI1uEHDyzwe6XiDNguiSF,B,Sms,1
mpr_2fIF1vTsin4CKIoTR0oJun1XoCm,B,Whatsapp,1
mpr_2fIHCY100tROfVBbexoSAZT8eBR,B,Sms,1
mpr_2fIHaDGE4XWtpPMomIViJX9wNsQ,A,Sms,1
mpr_2fIIOruF5To3nkzLJ3dSLH0WX6J,B,Sms,1
mpr_2fIJfWmOwRLHIy2aCNHLBTUWdx2,C,Whatsapp,1
mpr_2fIJlv4BXhIF4S4p9rIO9M7qAfy,A,Sms,1
mpr_2fIKTCMfMfTiNKFwpH5GzWuF01s,B,Sms,1
mpr_2fILEsOMhGeTOoKbdLmlgdRfoJV,A,Sms,1
mpr_2fIKtrvuEdNcUy8fPws5LP0kKyW,A,Sms,1
mpr_2fIM1mvh9UAS2JJVLCjFisuSklR,C,Whatsapp,1
mpr_2fINW9DZxp0lCou4VTvi8a2EP8c,C,Whatsapp,1
mpr_2fIOCdCyyv6vsQfRR509PS1MegZ,A,Sms,1
mpr_2fIOh4Ktl7UBYJJ19lSXuaSpwY6,C,Sms,1
mpr_2fIOWhuWQoWXr0RGXDq6RSbTr7E,B,Sms,1
mpr_2fIQlNj3VzdTb9umhOZJJfla4FJ,C,Whatsapp,1
mpr_2fIHD7vuwlBygshipbNyySGUrDz,C,Sms,1
mpr_2fITh5ixiFaMUvoANm0Uz4zGpgD,B,Sms,1
mpr_2fIVGJXorJch4iPLzAHlWhyS7ub,A,Sms,0
mpr_2fIVvUKDZCKjv6s8lsy9c54oa9A,B,Sms,0
mpr_2fIYce9sOxox3PdrrD6zL1fesJP,B,Sms,1
mpr_2fIa0uX5Kg3V0PKCkwX5DwURy5l,C,Whatsapp,1
mpr_2fIa4Ag0a8QDAm0ms01YXaelm9v,B,Sms,1
mpr_2fIae5pFS3VzmqKmW3swVwqvnR8,B,Sms,1
mpr_2fIaVdUjK5xpuu0XQxoChDSA0E3,C,Sms,1
mpr_2fIdTaHBBCaDl5UErhnPvHesRqQ,A,Sms,0
mpr_2fIdpxjeeVYIcctUuoZg021J2gE,C,Sms,0
mpr_2fIfHjBs6lrZGGiXrNNwtneDSpg,B,Sms,1
mpr_2fIhQn9OnpfD54wddef5yjXozpM,C,Whatsapp,1
mpr_2fIgCpi62buPFPm7x0RUpp7AjDw,B,Sms,1
mpr_2fIjx00Ex8j9n78kVUr0bk5s5ia,A,Sms,1
mpr_2fIkM2IXfGCMrPZa1gIW3tatKIy,A,Sms,1
mpr_2fIpvraSetoiwygG9rzmHmi9XNB,B,Sms,1
mpr_2fIqDffHf6gMuc5hGgaseeeDEYh,B,Whatsapp,1
mpr_2fIv5tXM0lOjQtISXOuZPzyepge,B,Sms,1
mpr_2fJ0OnFhCCzTtPn3mWbvdlydx5u,B,Sms,1
mpr_2fJ1wvwHbA1bPolEJaDxLpcDti3,A,Sms,1
mpr_2fJ2XiwUIdGaq70aHrf3XvbWqoT,C,Sms,1
mpr_2fJ5Fe3Wvbt21n9umdoBsGIr2cI,A,Sms,0
mpr_2fJ7RBF7eXPK9unpXKjxe2Lg9Tl,C,Sms,1
mpr_2fJ7GwANli8R3vGUEQhY3xvjE9f,A,Sms,1
mpr_2fJAHt54mbx6aeFZhW29eSdzbF6,C,Whatsapp,1
mpr_2fJD38TDoQJySnIMPk2meutqsLB,C,Whatsapp,1
mpr_2fJHPpiZXB3li7qsmKM1ib89O6Y,A,Sms,1
mpr_2fJH12Tdq2hiJZsarAyswemT2Cf,A,Sms,0
mpr_2fJHedUvDxV74Nz0aaGS2pYD9CY,C,Whatsapp,1
mpr_2fJJwRgArPJnFrCSf9KZRrLdOuh,B,Sms,1
mpr_2fJNXzJ1rDpvKRwuXxdhwV5DfcI,B,Sms,1
mpr_2fJRlKd6Wqx8azYGV9JNunr5z6d,C,Whatsapp,1
mpr_2fJZtpsPjXSy2VjAQlkuDEZspoN,C,Sms,1
mpr_2fJbh8H5tgcmkPusAayhYjlmfhT,B,Sms,1
mpr_2fJcCGWeRTiAbFp6QvUc6gmGDPp,B,Sms,0
mpr_2fJcCCOlAOhCU2WsSDv1ZMD8joy,A,Sms,1
mpr_2fJQJ1xjomvIjnhaokeh1j8yZnK,B,Sms,1
mpr_2fI8xQYHJMWm1YusHgjvt1m76V1,A,Sms,1
mpr_2fPHeAFO0a7ZwktaDV4Ecsvd7xS,B,Sms,1
mpr_2fPIjCdKEFC0Ua1c70teSTY6QsS,B,Sms,1
mpr_2fE2KV5TScfwsTEvGcUhUbuo0dR,C,Whatsapp,1
mpr_2fE4KD0JAw5XIfqJntWQMaESqy0,A,Sms,1
mpr_2fE5wfkHiWwGmD62vBh1FvCIw7Z,B,Sms,0
mpr_2fE8ZqZhT4XdzIbHqE5o2URB6Co,B,Sms,1
mpr_2fEBJLCv67LyYyz8qrigiWHA0sG,B,Sms,1
mpr_2fECVB6uIZqz3a56buM3PJQitZF,B,Sms,0
mpr_2fE9LG66p8Mc1DIymT9n8NB2wcK,B,Whatsapp,1
mpr_2fEGiPj16q7l2DHiTROf7yTCniH,B,Sms,1
mpr_2fEGTEcF8gTYPLblMiehidONctj,A,Sms,1
mpr_2fEHD8fjNQxC75tjDhx1budg9LG,A,Sms,1
mpr_2fEHhMzjW3YfV3au3n8GrEUA2vH,C,Whatsapp,1
mpr_2fEK2YHrIGeSWmr7XuO7rfmcElv,A,Sms,1
mpr_2fEJeKHKZOj1u73EYneC0fNmdwB,C,Whatsapp,1
mpr_2fEQF8QMDY2DIopuXpcxcwItMGh,B,Whatsapp,1
mpr_2fES5cjnHItiF719PGPh2gneWH9,C,Whatsapp,1
mpr_2fERwnwgHQX7k3dS57FgnuGGoQw,C,Whatsapp,1
mpr_2fESc5ClHaOxo7ixQ2wyhtqzlqq,C,Sms,1
mpr_2fETNRDJ9TqpDQVcjE8hEuPBfRo,B,Sms,0
mpr_2fEVLc9uIuXUWeWSwyRj0aY3uTk,A,Sms,0
mpr_2fEWdjPtMxaQzu46KZVzSHdBRt4,B,Sms,1
mpr_2fEWW1nU78HPe9x8pUxjpZTXdQe,B,Sms,1
mpr_2fEXDQcmJ9KmtVOn4VcIaROeRqR,B,Sms,1
mpr_2fEWlQASnccVTabaEH7iP42haZl,B,Sms,1
mpr_2fEZgezMApuRfRw5Wky6WLZnKU2,B,Sms,1
mpr_2fEa3xjIkfpzPBmPHqO7JeIKa1V,C,Whatsapp,1
mpr_2fEaL8BRmH0aV1jhn0YOIoteiuK,B,Sms,1
mpr_2fEczo3zK3reXQWVWZ7TuJtdy6I,C,Whatsapp,1
mpr_2fEd1zFsQ56qpMs8JmT1NAMCeNz,A,Sms,1
mpr_2fEdybsa5i7qIFSXZDIivTbrUw6,B,Sms,1
mpr_2fEdUtBCkVg4A8OWs9j78VJ9TWD,C,Whatsapp,1
mpr_2fEaGi1Y0UyJZOSmZYJcTaOn2zv,C,Sms,1
mpr_2fEj3F73LZkiUfGNo6BYPHjYxQB,A,Sms,1
mpr_2fEkGUpMBk6noK2944IOQcnLPSB,A,Sms,1
mpr_2fElA7TgYpw9qqxLfjJCMW4Y6rt,C,Sms,1
mpr_2fG345QUnN2p2994eaQrHRcSYWS,A,Sms,1
mpr_2fIktAhSKUBocmDqOIX9lBX6oo5,B,Sms,1
mpr_2fImhCPHgCQ7ieOo1WUZ5kbd88f,B,Sms,1
mpr_2fInC5FRYUat7DUc5XFVWBkBzxi,A,Sms,1
mpr_2fIsSUn99QDd4LTZZEZzSiqDyLD,A,Sms,1
mpr_2fIw0FpjR3AUti7s8ROXmQzCuEV,A,Sms,1
mpr_2fIzjtqRJphUbPyp9LEMiW6WHz7,A,Sms,1
mpr_2fIzUA3nS2I32yQdQsAB3yd2yVZ,B,Sms,1
mpr_2fJ21zdggPEeJtQVqyC0OrilqfK,C,Whatsapp,1
mpr_2fJ655SHKkBadswcdhUPAntoTC0,C,Whatsapp,1
mpr_2fJ71SnooehTuDeJ83ZCATheS0a,B,Whatsapp,1
mpr_2fJ6J65osPtIS1AKOwbcmSoQgl5,B,Sms,1
mpr_2fII4fo5H4Y2fZGznClNVl2DCZI,B,Sms,1
mpr_2fJ8oJlOw7e4gdshOnblkRk69h5,A,Sms,0
mpr_2fJC5Tke68la5TED10zQMSXsfl2,C,Sms,1
mpr_2fJICg1HItHRvvxtBvK9PqIrT1f,C,Whatsapp,1
mpr_2fJJeIUk9X51ljVRz1UOKq5hzzT,B,Sms,1
mpr_2fJNYc2AQ1DiYA5Bw9eHgtWVWrn,A,Sms,1
mpr_2fJNK0bkbyTcaTC97izH6PRNYfk,A,Sms,1
mpr_2fJOwMVwUJxk2GN9mmkGDBc17j0,C,Whatsapp,1
mpr_2fJPB7LsAfYpOfgscULeA3hRgZo,B,Sms,1
mpr_2fJQeT2xyX0TXMJHNZYtZNPwrg2,A,Sms,1
mpr_2fJRBnxwpsd3F0tXzTULCwT5rRJ,B,Sms,1
mpr_2fJRJyrGwm7JVxuZhrqBRhxm0qH,C,Sms,1
mpr_2fJTBnkbGSfxuS7yLERjBpjVRdJ,C,Whatsapp,1
mpr_2fJTAkKSaZ0VbsT3yOrb6LZrA36,A,Sms,1
mpr_2fJWetNpoIyIsHYq9Luj9KnWiJi,C,Whatsapp,1
mpr_2fJXn1IfSPtsApOYbDcKzr3dLAs,C,Whatsapp,1
mpr_2fJZ7b34jkSMrEHlSIjDRJxseed,C,Whatsapp,1
mpr_2fJa9V8xmXyvbrLGhSAfIhSCjLN,C,Whatsapp,1
mpr_2fJaKHDXMYUcPYbeRjlKJec4S05,B,Sms,1
mpr_2fJcoRyMtEeRpaFOx9Ui6S7A4JK,B,Sms,1
mpr_2fJe5HIMxeF2Ntc23htkiQzcRYG,C,Sms,1
mpr_2fJJao9vZTmJRcCktY1ixOzQjte,C,Sms,1
mpr_2fJf7jgwuJzbPuVoEegG41S3fl7,C,Whatsapp,1
mpr_2fJl2SZY5NcUI28xrW2T0GgtQ4d,A,Sms,1
mpr_2fJm2imVNsslma4ZrsBOTfHnWhN,C,Whatsapp,1
mpr_2fJnKlAPL8jzxt7R0HxQPhVO2Jf,C,Whatsapp,1
mpr_2fJpiJLqIZO05ADrbhzj1W65Du2,B,Sms,1
mpr_2fJrKldQQeFOYI576HeluylmV51,A,Sms,1
mpr_2fJrGV3woBFKcCwi8SLs8nXrs2S,C,Sms,1
